country_code;year;population_growth
EGY;1972;2.214621833
EGY;1973;2.175164002
EGY;1974;2.175798623
EGY;1975;2.205769757
EGY;1976;2.240871056
EGY;1977;2.27428644
EGY;1978;2.318940336
EGY;1979;2.374211014
EGY;1980;2.434498886
EGY;1981;2.488009421
EGY;1982;2.53335871
EGY;1983;2.577407567
EGY;1984;2.619782851
EGY;1985;2.653914564
EGY;1986;2.691144556
EGY;1987;2.708599351
EGY;1988;2.671253556
EGY;1989;2.568706852
EGY;1990;2.426645688
EGY;1991;2.272174341
EGY;1992;2.140232291
EGY;1993;2.04793304
EGY;1994;2.008964138
EGY;1995;2.006437925
EGY;1996;2.013151446
EGY;1997;2.008942707
EGY;1998;1.995601608
EGY;1999;1.967402261
EGY;2000;1.930382623
EGY;2001;1.901136361
EGY;2002;1.881450018
EGY;2003;1.858612723
EGY;2004;1.831333842
EGY;2005;1.805707506
EGY;2006;1.771855438
EGY;2007;1.75170475
EGY;2008;1.778686233
EGY;2009;1.864470038
EGY;2010;1.984783112
EGY;2011;2.113785288
EGY;2012;2.214742178
EGY;2013;2.267940686
EGY;2014;2.25924945
EGY;2015;2.207038658
EGY;2016;2.14522549
EGY;2017;2.09083472
EGY;2018;2.033262176
EGY;2019;1.976284348
ERI;1961;2.522332065
ERI;1962;2.59426321
ERI;1963;2.63984734
ERI;1964;2.655781586
ERI;1965;2.650233563
ERI;1966;2.637467539
ERI;1967;2.630932136
ERI;1968;2.636420975
ERI;1969;2.659245026
ERI;1970;2.692167593
ERI;1971;2.726229843
ERI;1972;2.754300888
ERI;1973;2.774840333
ERI;1974;2.785884162
ERI;1975;2.792374657
ERI;1976;2.786307515
ERI;1977;2.78047403
ERI;1978;2.797181118
ERI;1979;2.841151524
ERI;1980;2.89583362
ERI;1981;2.907841852
ERI;1982;2.886500223
ERI;1983;2.883457475
ERI;1984;2.906067965
ERI;1985;2.918104236
ERI;1986;2.991671796
ERI;1987;2.988045448
ERI;1988;2.698176005
ERI;1989;2.062043572
ERI;1990;1.225550408
ERI;1991;0.340551987
ERI;1992;-0.387360745
ERI;1993;-0.843824551
ERI;1994;-0.906254632
ERI;1995;-0.642512632
ERI;1996;-0.352581758
ERI;1997;-0.058520241
ERI;1998;0.511313904
ERI;1999;1.393998095
ERI;2000;2.428957109
ERI;2001;3.527409475
ERI;2002;4.38047041
ERI;2003;4.720052368
ERI;2004;4.467384542
ERI;2005;3.853599765
ERI;2006;3.187325236
ERI;2007;2.648825363
ERI;2008;2.18657189
ERI;2009;1.84846867
ERI;2010;1.606144198
ERI;2011;1.363875294
ERI;2012;NA
ERI;2013;NA
ERI;2014;NA
ERI;2015;NA
ERI;2016;NA
ERI;2017;NA
ERI;2018;NA
ERI;2019;NA
ESP;1961;0.929015535
ESP;1962;0.920032287
ESP;1963;0.877043252
ESP;1964;0.993696426
ESP;1965;1.085844742
ESP;1966;1.024027852
ESP;1967;1.230665818
ESP;1968;1.307655786
ESP;1969;0.98543056
ESP;1970;1.110631449
ESP;1971;1.205084833
ESP;1972;1.10413659
ESP;1973;1.104937604
ESP;1974;1.09260761
ESP;1975;1.081293603
ESP;1976;1.056851725
ESP;1977;1.029131809
ESP;1978;0.96287655
ESP;1979;0.881584501
ESP;1980;0.802963562
ESP;1981;0.710878011
ESP;1982;0.600390137
ESP;1983;0.487183211
ESP;1984;0.415255702
ESP;1985;0.362365565
ESP;1986;0.298782367
ESP;1987;0.259329063
ESP;1988;0.212064999
ESP;1989;0.156776198
ESP;1990;0.101828843
ESP;1991;0.254527425
ESP;1992;0.489757905
ESP;1993;0.518543521
ESP;1994;0.476100555
ESP;1995;0.44136575
ESP;1996;0.416515798
ESP;1997;0.419119517
ESP;1998;0.413847481
ESP;1999;0.405323026
ESP;2000;0.447137015
ESP;2001;0.694068084
ESP;2002;1.412595405
ESP;2003;1.808454468
ESP;2004;1.725466303
ESP;2005;1.689349047
ESP;2006;1.690352556
ESP;2007;1.851081308
ESP;2008;1.595330499
ESP;2009;0.885735981
ESP;2010;0.460408305
ESP;2011;0.355338396
ESP;2012;0.064925963
ESP;2013;-0.32766904
ESP;2014;-0.298951059
ESP;2015;-0.077588862
ESP;2016;0.08443015
ESP;2017;0.234587923
ESP;2018;0.437982994
ESP;2019;0.594469675
EST;1961;1.11138977
EST;1962;1.34156956
EST;1963;1.378477164
EST;1964;1.437675372
EST;1965;1.359458372
EST;1966;1.078006708
EST;1967;0.787736187
EST;1968;0.925837507
EST;1969;1.048781817
EST;1970;1.096145451
EST;1971;1.233395893
EST;1972;1.123907965
EST;1973;0.960032301
EST;1974;0.865266081
EST;1975;0.785459176
EST;1976;0.712743107
EST;1977;0.73604373
EST;1978;0.685613147
EST;1979;0.556254915
EST;1980;0.603352238
EST;1981;0.704718276
EST;1982;0.719876655
EST;1983;0.687096402
EST;1984;0.652187283
EST;1985;0.667063356
EST;1986;0.743509962
EST;1987;0.778102309
EST;1988;0.621622035
EST;1989;0.398143548
EST;1990;0.066490191
EST;1991;-0.502159185
EST;1992;-1.824181555
EST;1993;-2.574319978
EST;1994;-2.138588635
EST;1995;-1.785399536
EST;1996;-1.475364638
EST;1997;-1.14091924
EST;1998;-0.960559005
EST;1999;0.294482276
EST;2000;0.483707162
EST;2001;-0.636963124
EST;2002;-0.633433796
EST;2003;-0.627622448
EST;2004;-0.59782051
EST;2005;-0.572255525
EST;2006;-0.58965556
EST;2007;-0.456188535
EST;2008;-0.26813372
EST;2009;-0.192768077
EST;2010;-0.228057969
EST;2011;-0.303582824
EST;2012;-0.357944411
EST;2013;-0.355891803
EST;2014;-0.262256175
EST;2015;0.06555253
EST;2016;0.029112226
EST;2017;0.121070631
EST;2018;0.348039138
EST;2019;0.348339662
ETH;1961;2.319980719
ETH;1962;2.397879407
ETH;1963;2.454581851
ETH;1964;2.484146356
ETH;1965;2.495964072
ETH;1966;2.477363246
ETH;1967;2.461886758
ETH;1968;2.496189599
ETH;1969;2.594858543
ETH;1970;2.719618673
ETH;1971;2.891329486
ETH;1972;3.004668892
ETH;1973;2.928928252
ETH;1974;2.622458837
ETH;1975;2.190128343
ETH;1976;1.708832127
ETH;1977;1.346517212
ETH;1978;1.231495974
ETH;1979;1.444213352
ETH;1980;1.878319167
ETH;1981;2.370026732
ETH;1982;2.770040367
ETH;1983;3.054423587
ETH;1984;3.178083044
ETH;1985;3.193696546
ETH;1986;3.180094743
ETH;1987;3.197503692
ETH;1988;3.242490459
ETH;1989;3.329109564
ETH;1990;3.431864372
ETH;1991;3.532966941
ETH;1992;3.590511792
ETH;1993;3.575621886
ETH;1994;3.476551667
ETH;1995;3.327275116
ETH;1996;3.167001902
ETH;1997;3.03401469
ETH;1998;2.938856113
ETH;1999;2.893821695
ETH;2000;2.882672549
ETH;2001;2.879434156
ETH;2002;2.867363896
ETH;2003;2.850948298
ETH;2004;2.826388183
ETH;2005;2.798329264
ETH;2006;2.768139861
ETH;2007;2.745954395
ETH;2008;2.741022523
ETH;2009;2.756851322
ETH;2010;2.783770941
ETH;2011;2.812610345
ETH;2012;2.829617214
ETH;2013;2.827018361
ETH;2014;2.799921862
ETH;2015;2.756127788
ETH;2016;2.708106304
ETH;2017;2.663467978
ETH;2018;2.620013482
ETH;2019;2.579563348
FIN;1961;0.70571148400000006
FIN;1962;0.6799954
FIN;1963;0.706977468
FIN;1964;0.556315625
FIN;1965;0.333374795
FIN;1966;0.374800826
FIN;1967;0.541550206
FIN;1968;0.448972198
FIN;1969;-0.058030841
FIN;1970;-0.378718238
FIN;1971;0.126203706
FIN;1972;0.595195266
FIN;1973;0.567909198
FIN;1974;0.523542996
FIN;1975;0.443863076
FIN;1976;0.301448639
FIN;1977;0.279738313
FIN;1978;0.28712237
FIN;1979;0.255579028
FIN;1980;0.311078416
FIN;1981;0.426515645
FIN;1982;0.560285844
FIN;1983;0.595991321
FIN;1984;0.534342931
FIN;1985;0.417068904
FIN;1986;0.324794896
FIN;1987;0.283626732
FIN;1988;0.290689051
FIN;1989;0.361018799
FIN;1990;0.443382074
FIN;1991;0.546172018
FIN;1992;0.561909851
FIN;1993;0.483854089
FIN;1994;0.431048903
FIN;1995;0.381655333
FIN;1996;0.328037914
FIN;1997;0.29737733
FIN;1998;0.265472962
FIN;1999;0.232116249
FIN;2000;0.207606515
FIN;2001;0.227687342
FIN;2002;0.24238105
FIN;2003;0.23845724
FIN;2004;0.290350362
FIN;2005;0.342248594
FIN;2006;0.383777136
FIN;2007;0.425429832
FIN;2008;0.465549285
FIN;2009;0.478246393
FIN;2010;0.457494535
FIN;2011;0.463558707
FIN;2012;0.475809487
FIN;2013;0.460723773
FIN;2014;0.413560208
FIN;2015;0.329383886
FIN;2016;0.287421402
FIN;2017;0.234670532
FIN;2018;0.132641041
FIN;2019;0.086789963
FJI;1961;3.439200992
FJI;1962;3.478636793
FJI;1963;3.410287608
FJI;1964;3.213726645
FJI;1965;2.936428188
FJI;1966;2.645064942
FJI;1967;2.401023692
FJI;1968;2.220937737
FJI;1969;2.134431703
FJI;1970;2.107883213
FJI;1971;2.104816645
FJI;1972;2.086482219
FJI;1973;2.059176736
FJI;1974;2.01462216
FJI;1975;1.963390131
FJI;1976;1.877938648
FJI;1977;1.811235218
FJI;1978;1.836135511
FJI;1979;1.982569762
FJI;1980;2.183567914
FJI;1981;2.443355312
FJI;1982;2.616534764
FJI;1983;2.543687524
FJI;1984;2.162597448
FJI;1985;1.599175313
FJI;1986;0.959729517
FJI;1987;0.43653943
FJI;1988;0.158785896
FJI;1989;0.229909934
FJI;1990;0.547632852
FJI;1991;0.932810215
FJI;1992;1.22552839
FJI;1993;1.399752885
FJI;1994;1.400285413
FJI;1995;1.273967059
FJI;1996;1.148997999
FJI;1997;1.058900709
FJI;1998;0.93177052
FJI;1999;0.765164397
FJI;2000;0.581584998
FJI;2001;0.35927718
FJI;2002;0.163517679
FJI;2003;0.100408693
FJI;2004;0.218368493
FJI;2005;0.456735434
FJI;2006;0.759761008
FJI;2007;0.999972276
FJI;2008;1.090789507
FJI;2009;0.974228982
FJI;2010;0.721469407
FJI;2011;0.421409494
FJI;2012;0.187443865
FJI;2013;0.062287766
FJI;2014;0.097571628999999993
FJI;2015;0.250593764
FJI;2016;0.433308394
FJI;2017;0.578334254
FJI;2018;0.684181932
FJI;2019;0.729660242
FRA;1961;1.318705271
FRA;1962;1.396482976
FRA;1963;1.404835301
FRA;1964;1.32496113
FRA;1965;1.186164673
FRA;1966;1.022959986
FRA;1967;0.881321854
FRA;1968;0.784131326
FRA;1969;0.752072822
FRA;1970;0.764887093
FRA;1971;0.792887595
FRA;1972;0.802168682
FRA;1973;0.782254158
FRA;1974;0.720038914
FRA;1975;0.630853231
FRA;1976;0.533756666
FRA;1977;0.455765232
FRA;1978;0.410681995
FRA;1979;0.41103811
FRA;1980;0.444063245
FRA;1981;0.486056784
FRA;1982;0.519369592
FRA;1983;0.545606555
FRA;1984;0.558726958
FRA;1985;0.561154447
FRA;1986;0.565740633
FRA;1987;0.5714812
FRA;1988;0.56459326
FRA;1989;0.541862136
FRA;1990;0.508686594
FRA;1991;0.554158664
FRA;1992;0.497240931
FRA;1993;0.433292244
FRA;1994;0.372231503
FRA;1995;0.361249895
FRA;1996;0.354082271
FRA;1997;0.353750159
FRA;1998;0.368597839
FRA;1999;0.514456335
FRA;2000;0.684929254
FRA;2001;0.727786405
FRA;2002;0.727231515
FRA;2003;0.708779199
FRA;2004;0.736313541
FRA;2005;0.753800832
FRA;2006;0.697207001
FRA;2007;0.618697376
FRA;2008;0.558854359
FRA;2009;0.514489504
FRA;2010;0.494035951
FRA;2011;0.483658695
FRA;2012;0.48400512
FRA;2013;0.514784474
FRA;2014;0.473703877
FRA;2015;0.35556924
FRA;2016;0.263868789
FRA;2017;0.210010696
FRA;2018;0.151733989
FRA;2019;0.140234218
FRO;1961;1.323002179
FRO;1962;1.269138848
FRO;1963;1.244893198
FRO;1964;1.207613985
FRO;1965;1.204060797
FRO;1966;1.162913611
FRO;1967;1.138937134
FRO;1968;1.105129342
FRO;1969;1.163076714
FRO;1970;1.131761652
FRO;1971;1.144442634
FRO;1972;1.176587903
FRO;1973;1.15052569
FRO;1974;1.13988703
FRO;1975;1.093146529
FRO;1976;1.019028102
FRO;1977;0.982644808
FRO;1978;0.954277839
FRO;1979;0.931284078
FRO;1980;0.929613872
FRO;1981;0.891324731
FRO;1982;0.872115099
FRO;1983;0.857831799
FRO;1984;0.901783934
FRO;1985;0.973173573
FRO;1986;1.070796206
FRO;1987;1.152268979
FRO;1988;1.032430639
FRO;1989;0.714927084
FRO;1990;0.228716745
FRO;1991;-0.326292215
FRO;1992;-0.811860541
FRO;1993;-1.017158385
FRO;1994;-0.890129843
FRO;1995;-0.505023974
FRO;1996;-0.021920211
FRO;1997;0.396014126
FRO;1998;0.652942728
FRO;1999;0.734884213
FRO;2000;0.641832816
FRO;2001;0.559042125
FRO;2002;0.500903095
FRO;2003;0.420430556
FRO;2004;0.353565483
FRO;2005;0.255974626
FRO;2006;0.146575397
FRO;2007;0.069025385
FRO;2008;-0.01045533
FRO;2009;-0.025097252
FRO;2010;0.012549413
FRO;2011;0.018821168
FRO;2012;0.041812139
FRO;2013;0.102365915
FRO;2014;0.14188543
FRO;2015;0.189561669
FRO;2016;0.253575128
FRO;2017;0.32744786
FRO;2018;0.342876364
FRO;2019;0.372524228
FSM;1961;3.135829548
FSM;1962;3.076374179
FSM;1963;3.093094369
FSM;1964;3.248274467
FSM;1965;3.426013048
FSM;1966;3.693369353
FSM;1967;3.828556527
FSM;1968;3.629152793
FSM;1969;2.964792418
FSM;1970;2.092835635
FSM;1971;1.076942206
FSM;1972;0.316819847
FSM;1973;-0.014452143
FSM;1974;0.296652853
FSM;1975;1.07181138
FSM;1976;1.934344839
FSM;1977;2.638853549
FSM;1978;3.146018934
FSM;1979;3.349723106
FSM;1980;3.364626149
FSM;1981;3.361219129
FSM;1982;3.375039272
FSM;1983;3.299572528
FSM;1984;3.132886358
FSM;1985;2.896521385
FSM;1986;2.610422217
FSM;1987;2.331962388
FSM;1988;2.204921051
FSM;1989;2.22754612
FSM;1990;2.357772149
FSM;1991;2.531521195
FSM;1992;2.617068909
FSM;1993;2.460865326
FSM;1994;2.014881567
FSM;1995;1.403850569
FSM;1996;0.73384624
FSM;1997;0.146678317
FSM;1998;-0.251052336
FSM;1999;-0.395391021
FSM;2000;-0.352258675
FSM;2001;-0.213445263
FSM;2002;-0.133518225
FSM;2003;-0.120599647
FSM;2004;-0.258516671
FSM;2005;-0.466267049
FSM;2006;-0.716787939
FSM;2007;-0.883641333
FSM;2008;-0.866405724
FSM;2009;-0.550074504
FSM;2010;-0.062170329
FSM;2011;0.522386716
FSM;2012;1.015608183
FSM;2013;1.349625109
FSM;2014;1.424765867
FSM;2015;1.339571942
FSM;2016;1.204888841
FSM;2017;1.122380666
FSM;2018;1.054008214
FSM;2019;1.037743079
GAB;1961;0.967697899
GAB;1962;1.079171921
GAB;1963;1.223302619
GAB;1964;1.403414003
GAB;1965;1.600025063
GAB;1966;1.811706696
GAB;1967;1.99556191
GAB;1968;2.090938588
GAB;1969;2.078065914
GAB;1970;1.999792426
GAB;1971;1.899165178
GAB;1972;1.829770504
GAB;1973;1.816959425
GAB;1974;1.880051749
GAB;1975;1.995577337
GAB;1976;2.118743395
GAB;1977;2.220839942
GAB;1978;2.312699726
GAB;1979;2.385924802
GAB;1980;2.444523431
GAB;1981;2.497437798
GAB;1982;2.550008052
GAB;1983;2.601066151
GAB;1984;2.649830091
GAB;1985;2.695015464
GAB;1986;2.735753948
GAB;1987;2.763537168
GAB;1988;2.776401352
GAB;1989;2.770704848
GAB;1990;2.752363979
GAB;1991;2.731733369
GAB;1992;2.709073344
GAB;1993;2.676756494
GAB;1994;2.633268158
GAB;1995;2.585428956
GAB;1996;2.548842404
GAB;1997;2.518261818
GAB;1998;2.485462581
GAB;1999;2.447536038
GAB;2000;2.414870179
GAB;2001;2.384559664
GAB;2002;2.380961999
GAB;2003;2.426096691
GAB;2004;2.531562987
GAB;2005;2.678687342
GAB;2006;2.808209914
GAB;2007;2.92318367
GAB;2008;3.073677791
GAB;2009;3.264323666
GAB;2010;3.458586132
GAB;2011;3.657047821
GAB;2012;3.788513401
GAB;2013;3.779180691
GAB;2014;3.606514936
GAB;2015;3.335098786
GAB;2016;3.043395155
GAB;2017;2.796855564
GAB;2018;2.602954061
GAB;2019;2.484089207
GBR;1961;0.760459939
GBR;1962;0.848661388
GBR;1963;0.748366449
GBR;1964;0.650257749
GBR;1965;0.642468779
GBR;1966;0.551303249
GBR;1967;0.53854377
GBR;1968;0.48676828
GBR;1969;0.415803269
GBR;1970;0.398722458
GBR;1971;0.417666617
GBR;1972;0.339057516
GBR;1973;0.193198186
GBR;1974;0.06305921
GBR;1975;-0.007423363
GBR;1976;-0.024603833
GBR;1977;-0.032873848
GBR;1978;0.005359908
GBR;1979;0.089728661
GBR;1980;0.119517254
GBR;1981;0.034821732
GBR;1982;-0.035842794
GBR;1983;0.034101374
GBR;1984;0.158261863
GBR;1985;0.226951225
GBR;1986;0.23161023
GBR;1987;0.212637261
GBR;1988;0.222063894
GBR;1989;0.26031145
GBR;1990;0.298930554
GBR;1991;0.309247932
GBR;1992;0.270431182
GBR;1993;0.239745439
GBR;1994;0.254586487
GBR;1995;0.264547417
GBR;1996;0.254626384
GBR;1997;0.257553323
GBR;1998;0.291406085
GBR;1999;0.333405882
GBR;2000;0.357300887
GBR;2001;0.38497597
GBR;2002;0.42333708
GBR;2003;0.465641114
GBR;2004;0.568943113
GBR;2005;0.686611306
GBR;2006;0.735048678
GBR;2007;0.778666112
GBR;2008;0.787032622
GBR;2009;0.75639086
GBR;2010;0.783888647
GBR;2011;0.781506562
GBR;2012;0.695353132
GBR;2013;0.669740536
GBR;2014;0.736463979
GBR;2015;0.792367506
GBR;2016;0.757874493
GBR;2017;0.679374474
GBR;2018;0.605929132
GBR;2019;0.56125539
GEO;1961;1.578435862
GEO;1962;1.519342186
GEO;1963;1.473021724
GEO;1964;1.410306472
GEO;1965;1.316771037
GEO;1966;1.143478098
GEO;1967;0.980879611
GEO;1968;0.907052603
GEO;1969;0.935667821
GEO;1970;0.96583761
GEO;1971;1.040707699
GEO;1972;1.010966631
GEO;1973;0.880708361
GEO;1974;0.868346221
GEO;1975;0.73801073
GEO;1976;0.721090302
GEO;1977;0.681625222
GEO;1978;0.58382341
GEO;1979;0.736305278
GEO;1980;0.842900505
GEO;1981;0.820316229
GEO;1982;0.846666493
GEO;1983;0.878842348
GEO;1984;0.853879671
GEO;1985;0.876678995
GEO;1986;0.888192529
GEO;1987;0.825576239
GEO;1988;0.990127868
GEO;1989;0.262664316
GEO;1990;-0.027068389
GEO;1991;0.703475649
GEO;1992;0.77451105
GEO;1993;0.768558451
GEO;1994;-1.539430121
GEO;1995;-3.757716068
GEO;1996;-3.62954608
GEO;1997;-3.207518172
GEO;1998;-2.474222976
GEO;1999;-2.057376879
GEO;2000;-1.944629157
GEO;2001;-1.551238397
GEO;2002;-0.897253673
GEO;2003;7.786010249
GEO;2004;-9.080638465
GEO;2005;-0.635292218
GEO;2006;-0.568484712
GEO;2007;-0.521646734
GEO;2008;-0.303790529
GEO;2009;-0.888185043
GEO;2010;-0.729475257
GEO;2011;-0.80216404
GEO;2012;-0.736565519
GEO;2013;-0.300972141
GEO;2014;0.0469539
GEO;2015;0.157481405
GEO;2016;0.059816599
GEO;2017;0.013386075
GEO;2018;-0.039036546
GEO;2019;-0.165625314
GHA;1961;3.160638434
GHA;1962;3.213950847
GHA;1963;3.175101379
GHA;1964;3.027040362
GHA;1965;2.817295537
GHA;1966;2.575749577
GHA;1967;2.381454339
GHA;1968;2.2969336
GHA;1969;2.354312881
GHA;1970;2.497650915
GHA;1971;2.685265008
GHA;1972;2.817180875
GHA;1973;2.819418327
GHA;1974;2.656213069
GHA;1975;2.400332114
GHA;1976;2.11271497
GHA;1977;1.906254861
GHA;1978;1.856640239
GHA;1979;2.010324495
GHA;1980;2.294570885
GHA;1981;2.608322465
GHA;1982;2.853895331
GHA;1983;3.00947226
GHA;1984;3.045216051
GHA;1985;3.001129627
GHA;1986;2.938529521
GHA;1987;2.898627594
GHA;1988;2.873175528
GHA;1989;2.872010187
GHA;1990;2.883239595
GHA;1991;2.89600409
GHA;1992;2.890407572
GHA;1993;2.855531286
GHA;1994;2.785186073
GHA;1995;2.694865393
GHA;1996;2.601561079
GHA;1997;2.52470467
GHA;1998;2.471692902
GHA;1999;2.449457623
GHA;2000;2.449490386
GHA;2001;2.449526332
GHA;2002;2.447184688
GHA;2003;2.458459468
GHA;2004;2.484618189
GHA;2005;2.517455761
GHA;2006;2.554408108
GHA;2007;2.5799944
GHA;2008;2.578727625
GHA;2009;2.54383881
GHA;2010;2.487041563
GHA;2011;2.424369788
GHA;2012;2.369475311
GHA;2013;2.323851599
GHA;2014;2.291780693
GHA;2015;2.268814549
GHA;2016;2.246599268
GHA;2017;2.22053243
GHA;2018;2.192828837
GHA;2019;2.162577887
GIB;1961;1.664129187
GIB;1962;2.077953668
GIB;1963;2.341475207
GIB;1964;2.342864467
GIB;1965;2.304571266
GIB;1966;2.125075226
GIB;1967;2.007278486
GIB;1968;1.866691703
GIB;1969;1.72248265
GIB;1970;1.550090926
GIB;1971;1.388621911
GIB;1972;1.2062376400000001
GIB;1973;0.989704391
GIB;1974;0.792801788
GIB;1975;0.603808149
GIB;1976;0.375122853
GIB;1977;0.178766559
GIB;1978;-0.006615288
GIB;1979;-0.208605893
GIB;1980;-0.345320262
GIB;1981;-0.54363367
GIB;1982;-0.708139821
GIB;1983;-0.706406196
GIB;1984;-0.677276476
GIB;1985;-0.441501821
GIB;1986;-0.20601573
GIB;1987;0.072153794
GIB;1988;0.151010771
GIB;1989;0.095979166
GIB;1990;-0.137141311
GIB;1991;-0.429782848
GIB;1992;-0.629085065
GIB;1993;-0.57376494
GIB;1994;-0.254901756
GIB;1995;0.314169281
GIB;1996;0.967699139
GIB;1997;1.497141652
GIB;1998;1.816240643
GIB;1999;1.924789894
GIB;2000;1.77909442
GIB;2001;1.675241399
GIB;2002;1.569792376
GIB;2003;1.40126332
GIB;2004;1.139239296
GIB;2005;0.879864173
GIB;2006;0.594275115
GIB;2007;0.298802027
GIB;2008;0.125231098
GIB;2009;0.017877361
GIB;2010;0.059568133
GIB;2011;0.080360735
GIB;2012;0.101103223
GIB;2013;0.136624216
GIB;2014;0.097898164
GIB;2015;0.032611435
GIB;2016;0.002964149
GIB;2017;-0.026680501
GIB;2018;-0.029653353
GIB;2019;-0.050430889
GIN;1961;1.643554868
GIN;1962;1.657441438
GIN;1963;1.678433852
GIN;1964;1.710515876
GIN;1965;1.745661414
GIN;1966;1.785731013
GIN;1967;1.814098604
GIN;1968;1.810485016
GIN;1969;1.767100765
GIN;1970;1.69935533
GIN;1971;1.6340495
GIN;1972;1.585334812
GIN;1973;1.545448017
GIN;1974;1.51853645
GIN;1975;1.507956874
GIN;1976;1.50257675
GIN;1977;1.515790844
GIN;1978;1.575362281
GIN;1979;1.689446396
GIN;1980;1.842617803
GIN;1981;1.99491893
GIN;1982;2.139894292
GIN;1983;2.304559307
GIN;1984;2.488617337
GIN;1985;2.673849104
GIN;1986;2.859911745
GIN;1987;3.008045008
GIN;1988;3.074968853
GIN;1989;3.045331527
GIN;1990;2.952475994
GIN;1991;2.834873683
GIN;1992;2.733538465
GIN;1993;2.661220527
GIN;1994;2.632091981
GIN;1995;2.627318597
GIN;1996;2.635754789
GIN;1997;2.622057854
GIN;1998;2.560313058
GIN;1999;2.43751451
GIN;2000;2.282782176
GIN;2001;2.117416133
GIN;2002;1.987849488
GIN;2003;1.926553518
GIN;2004;1.953244988
GIN;2005;2.03871433
GIN;2006;2.148575191
GIN;2007;2.238929422
GIN;2008;2.291532239
GIN;2009;2.290858042
GIN;2010;2.259470138
GIN;2011;2.215186971
GIN;2012;2.19781536
GIN;2013;2.235254811
GIN;2014;2.342417883
GIN;2015;2.48970209
GIN;2016;2.644487343
GIN;2017;2.765010865
GIN;2018;2.833136353
GIN;2019;2.834575382
GMB;1961;2.00632635
GMB;1962;1.980289053
GMB;1963;2.018738714
GMB;1964;2.136233507
GMB;1965;2.308438024
GMB;1966;2.490329576
GMB;1967;2.648511846
GMB;1968;2.767989281
GMB;1969;2.837807909
GMB;1970;2.879502776
GMB;1971;2.908559812
GMB;1972;2.949081464
GMB;1973;3.001851627
GMB;1974;3.069856067
GMB;1975;3.146897746
GMB;1976;3.247918903
GMB;1977;3.341159502
GMB;1978;3.371855782
GMB;1979;3.335334846
GMB;1980;3.266282604
GMB;1981;3.140914266
GMB;1982;3.074903179
GMB;1983;3.205063964
GMB;1984;3.576385801
GMB;1985;4.063115208
GMB;1986;4.572420076
GMB;1987;4.917368076
GMB;1988;4.978654565
GMB;1989;4.717379603
GMB;1990;4.271427654
GMB;1991;3.806921449
GMB;1992;3.44583105
GMB;1993;3.197744901
GMB;1994;3.095268431
GMB;1995;3.092130547
GMB;1996;3.098474998
GMB;1997;3.081926914
GMB;1998;3.083834438
GMB;1999;3.101958351
GMB;2000;3.127234728
GMB;2001;3.164904077
GMB;2002;3.197207573
GMB;2003;3.200064519
GMB;2004;3.163525929
GMB;2005;3.106160117
GMB;2006;3.043371713
GMB;2007;2.996114606
GMB;2008;2.970180788
GMB;2009;2.974008271
GMB;2010;2.995405745
GMB;2011;3.018401286
GMB;2012;3.030426733
GMB;2013;3.034826759
GMB;2014;3.026045177
GMB;2015;3.008473803
GMB;2016;2.988605658
GMB;2017;2.968565918
GMB;2018;2.946722281
GMB;2019;2.921850237
GNB;1961;1.069509919
GNB;1962;0.978241228
GNB;1963;0.969709172
GNB;1964;1.065310434
GNB;1965;1.235380785
GNB;1966;1.406519599
GNB;1967;1.542382773
GNB;1968;1.658963309
GNB;1969;1.744604244
GNB;1970;1.793734123
GNB;1971;1.886513013
GNB;1972;1.951833534
GNB;1973;1.846273709
GNB;1974;1.529573717
GNB;1975;1.091459535
GNB;1976;0.576930936
GNB;1977;0.170669973
GNB;1978;0.052465253
GNB;1979;0.334094752
GNB;1980;0.893219329
GNB;1981;1.539748716
GNB;1982;2.069502381
GNB;1983;2.414094458
GNB;1984;2.506133303
GNB;1985;2.423993273
GNB;1986;2.307483016
GNB;1987;2.241523968
GNB;1988;2.198702831
GNB;1989;2.199009024
GNB;1990;2.226160605
GNB;1991;2.256907618
GNB;1992;2.262678102
GNB;1993;2.236094899
GNB;1994;2.173119626
GNB;1995;2.088791607
GNB;1996;1.998441732
GNB;1997;1.932622403
GNB;1998;1.911919853
GNB;1999;1.952451511
GNB;2000;2.032501418
GNB;2001;2.125341539
GNB;2002;2.204106943
GNB;2003;2.273916047
GNB;2004;2.325045806
GNB;2005;2.365272756
GNB;2006;2.39870954
GNB;2007;2.43543698
GNB;2008;2.476478494
GNB;2009;2.52396916
GNB;2010;2.573083429
GNB;2011;2.618127055
GNB;2012;2.651065872
GNB;2013;2.660769355
GNB;2014;2.645231787
GNB;2015;2.610508916
GNB;2016;2.570575611
GNB;2017;2.532080949
GNB;2018;2.493771961
GNB;2019;2.456522095
GNQ;1961;1.345221054
GNQ;1962;1.315924634
GNQ;1963;1.431627631
GNQ;1964;1.721192359
GNQ;1965;2.077899956
GNQ;1966;2.574605504
GNQ;1967;2.880107849
GNQ;1968;2.578952576
GNQ;1969;1.520381019
GNQ;1970;-0.005921228
GNQ;1971;-1.704009859
GNQ;1972;-3.17696393
GNQ;1973;-4.181183028
GNQ;1974;-4.371188522
GNQ;1975;-3.823914659
GNQ;1976;-3.112038053
GNQ;1977;-2.369336205
GNQ;1978;-1.028579074
GNQ;1979;0.955872228
GNQ;1980;3.232179941
