country_code,year,population_growth,population_count
MDA,1978,0.811918826,3339000
MDA,1979,0.805379761,3366000
MDA,1980,0.887324129,3396000
MDA,1981,0.967047911,3429000
MDA,1982,1.015515467,3464000
MDA,1983,1.033905788,3500000
MDA,1984,1.023325474,3536000
MDA,1985,0.956940743,3570000
MDA,1986,0.892348872,3602000
MDA,1987,0.856945911,3633000
MDA,1988,0.740445231,3660000
MDA,1989,0.572135161,3681000
MDA,1990,0.406673095,3696000
MDA,1991,0.216195569,3704000
MDA,1992,0.053992734,3706000
MDA,1993,-0.134986082,3701000
MDA,1994,-0.297673053,3690000
MDA,1995,-0.404625924,3675099
MDA,1996,-0.200247307,3667748
MDA,1997,-0.369845328,3654208
MDA,1998,-0.04037573,3652732
MDA,1999,-0.157023972,3647001
MDA,2000,-0.203364953,3639592
MDA,2001,-0.223624845,3631462
MDA,2002,-0.231581522,3623062
MDA,2003,-0.28158449,3612874
MDA,2004,-0.247453023,3603945
MDA,2005,-0.243323174,3595187
MDA,2006,-0.277937548,3585209
MDA,2007,-0.23171896,3576910
MDA,2008,-0.190371976,3570108
MDA,2009,-0.12623185,3565604
MDA,2010,-0.099863207,3562045
MDA,2011,-0.057818827,3559986
MDA,2012,-0.013113514,3559519
MDA,2013,-0.026791882,3558566
MDA,2014,-0.060955534,3556397
MDA,2015,-0.787848362,3554108
MDA,2016,-1.148202158,3551954
MDA,2017,-1.691932579,3549196
MDA,2018,-1.798515374,NA
MDA,2019,-1.805225538,NA
MDG,1961,2.406310231,5223568
MDG,1962,2.438360867,5352503
MDG,1963,2.469323687,5486319
MDG,1964,2.499256438,5625164
MDG,1965,2.528643952,5769218
MDG,1966,2.556254691,5918595
MDG,1967,2.584023639,6073526
MDG,1968,2.615344347,6234465
MDG,1969,2.650533206,6401921
MDG,1970,2.687493588,6576305
MDG,1971,2.723175467,6757850
MDG,1972,2.755041821,6946620
MDG,1973,2.782542551,7142627
MDG,1974,2.804536282,7345780
MDG,1975,2.821939193,7556026
MDG,1976,2.836856203,7773449
MDG,1977,2.849806271,7998164
MDG,1978,2.860048745,8230218
MDG,1979,2.867928021,8469672
MDG,1980,2.87320786,8716553
MDG,1981,2.881174748,8971345
MDG,1982,2.887068501,9234129
MDG,1983,2.883603458,9504281
MDG,1984,2.868631294,9780872
MDG,1985,2.848587822,10063495
MDG,1986,2.827680981,10352120
MDG,1987,2.815764824,10647754
MDG,1988,2.820917591,10952395
MDG,1989,2.846708996,11268658
MDG,1990,2.886200258,11598633
MDG,1991,2.924293091,11942819
MDG,1992,2.957769712,12301336
MDG,1993,2.995996637,12675460
MDG,1994,3.038715307,13066543
MDG,1995,3.081080716,13475400
MDG,1996,3.121640178,13902688
MDG,1997,3.151818125,14347854
MDG,1998,3.162060693,14808791
MDG,1999,3.148876612,15282521
MDG,2000,3.119708696,15766806
MDG,2001,3.085857705,16260932
MDG,2002,3.053493767,16765117
MDG,2003,3.019969277,17279141
MDG,2004,2.986676242,17802997
MDG,2005,2.953901101,18336724
MDG,2006,2.921158358,18880269
MDG,2007,2.888251621,19433530
MDG,2008,2.85559833,19996473
MDG,2009,2.823486815,20569117
MDG,2010,2.792666771,21151640
MDG,2011,2.761889589,21743967
MDG,2012,2.733967919,22346641
MDG,2013,2.71321242,22961253
MDG,2014,2.700996011,23589887
MDG,2015,2.694213382,24234088
MDG,2016,2.688183812,24894380
MDG,2017,2.679883239,25570540
MDG,2018,2.66961324,NA
MDG,2019,2.656240162,NA
MDV,1961,2.702867239,92325
MDV,1962,2.756143053,94905
MDV,1963,2.74989269,97551
MDV,1964,2.650340743,100171
MDV,1965,2.510864374,102718
MDV,1966,2.326738081,105136
MDV,1967,2.203142531,107478
MDV,1968,2.220278997,109891
MDV,1969,2.41928796,112582
MDV,1970,2.724099877,115691
MDV,1971,3.073524963,119302
MDV,1972,3.340017708,123354
MDV,1973,3.463332336,127701
MDV,1974,3.38978973,132104
MDV,1975,3.212687991,136417
MDV,1976,2.993941578,140563
MDV,1977,2.852988441,144631
MDV,1978,2.828303351,148780
MDV,1979,2.977151309,153276
MDV,1980,3.207485405,158272
MDV,1981,3.447760893,163824
MDV,1982,3.61289013,169851
MDV,1983,3.694781642,176244
MDV,1984,3.679674604,182850
MDV,1985,3.591811153,189537
MDV,1986,3.487643557,196264
MDV,1987,3.388320887,203028
MDV,1988,3.273929618,209785
MDV,1989,3.155353901,216510
MDV,1990,3.024330501,223158
MDV,1991,2.911607303,229751
MDV,1992,2.795794264,236265
MDV,1993,2.648054993,242605
MDV,1994,2.436230124,248588
MDV,1995,2.208445383,254139
MDV,1996,1.965301448,259183
MDV,1997,1.781606323,263842
MDV,1998,1.7332863,268455
MDV,1999,1.871703514,273527
MDV,2000,2.123695132,279398
MDV,2001,2.442388032,286306
MDV,2002,2.715105144,294186
MDV,2003,2.847383288,302683
MDV,2004,2.795858615,311265
MDV,2005,2.645060548,319608
MDV,2006,2.435311476,327487
MDV,2007,2.31865226,335169
MDV,2008,2.441248168,343452
MDV,2009,2.854753665,353398
MDV,2010,3.431139266,365734
MDV,2011,3.95667434,380495
MDV,2012,4.306004329,397237
MDV,2013,4.517333607,415593
MDV,2014,4.567409729,435015
MDV,2015,4.473007506,454915
MDV,2016,4.428363294,475513
MDV,2017,4.299186108,496402
MDV,2018,3.813136225,NA
MDV,2019,2.91560605,NA
MEX,1961,3.11265537,38966056
MEX,1962,3.105963789,40195319
MEX,1963,3.103569873,41462369
MEX,1964,3.10759051,42771079
MEX,1965,3.11383707,44123853
MEX,1966,3.114549154,45519737
MEX,1967,3.106941056,46956208
MEX,1968,3.094475146,48431972
MEX,1969,3.076781196,49945279
MEX,1970,3.052886229,51493565
MEX,1971,3.0275027900000002,53076373
MEX,1972,2.994795881,54689943
MEX,1973,2.944627651,56324303
MEX,1974,2.874439024,57966804
MEX,1975,2.79185029,59607953
MEX,1976,2.704732632,61242190
MEX,1977,2.623122844,62869903
MEX,1978,2.551811072,64494869
MEX,1979,2.494453926,66123897
MEX,1980,2.446208856,67761372
MEX,1981,2.400441931,69407624
MEX,1982,2.350893129,71058654
MEX,1983,2.29636369,72709299
MEX,1984,2.234977339,74352631
MEX,1985,2.169695508,75983485
MEX,1986,2.103978937,77599098
MEX,1987,2.042151814,79200081
MEX,1988,1.986004265,80788721
MEX,1989,1.937095064,82368931
MEX,1990,1.893125473,83943132
MEX,1991,1.85244329,85512623
MEX,1992,1.810739862,87075138
MEX,1993,1.764754849,88625440
MEX,1994,1.712699034,90156400
MEX,1995,1.657597749,91663285
MEX,1996,1.605744537,93147044
MEX,1997,1.559440673,94611002
MEX,1998,1.516092702,96056321
MEX,1999,1.476210015,97484832
MEX,2000,1.441087472,98899845
MEX,2001,1.403960865,100298153
MEX,2002,1.373013961,101684758
MEX,2003,1.363786131,103081020
MEX,2004,1.381467019,104514932
MEX,2005,1.415822666,106005203
MEX,2006,1.456207605,107560153
MEX,2007,1.486064475,109170502
MEX,2008,1.495369111,110815271
MEX,2009,1.476757594,112463887
MEX,2010,1.438141533,114092963
MEX,2011,1.394792539,115695473
MEX,2012,1.355289252,117274155
MEX,2013,1.315560984,118827161
MEX,2014,1.277676363,120355128
MEX,2015,1.241177725,121858258
MEX,2016,1.203251329,123333376
MEX,2017,1.163967779,124777324
MEX,2018,1.126421149,NA
MEX,2019,1.091362132,NA
MHL,1961,2.618532137,15051
MHL,1962,3.24232598,15547
MHL,1963,3.582076539,16114
MHL,1964,3.631888325,16710
MHL,1965,3.377387546,17284
MHL,1966,3.177401042,17842
MHL,1967,3.014304945,18388
MHL,1968,3.068596011,18961
MHL,1969,3.426714769,19622
MHL,1970,3.863838703,20395
MHL,1971,4.402744241,21313
MHL,1972,4.710634022,22341
MHL,1973,4.797774629,23439
MHL,1974,4.553632217,24531
MHL,1975,4.171678791,25576
MHL,1976,3.745066266,26552
MHL,1977,3.398942569,27470
MHL,1978,3.350589035,28406
MHL,1979,3.493835354,29416
MHL,1980,3.86766435,30576
MHL,1981,4.217116248,31893
MHL,1982,4.401133454,33328
MHL,1983,4.577370876,34889
MHL,1984,4.670109305,36557
MHL,1985,4.743845768,38333
MHL,1986,4.782944603,40211
MHL,1987,4.763961581,42173
MHL,1988,4.429401476,44083
MHL,1989,3.864645642,45820
MHL,1990,3.117632262,47271
MHL,1991,2.368545529,48404
MHL,1992,1.722538469,49245
MHL,1993,1.18294407,49831
MHL,1994,0.767650652,50215
MHL,1995,0.480770157,50457
MHL,1996,0.15050998,50533
MHL,1997,-0.164384141,50450
MHL,1998,-0.18649689,50356
MHL,1999,0.132964228,50423
MHL,2000,0.652330929,50753
MHL,2001,1.309536698,51422
MHL,2002,1.826781184,52370
MHL,2003,2.052497732,53456
MHL,2004,1.890135209,54476
MHL,2005,1.425288859,55258
MHL,2006,0.91691703,55767
MHL,2007,0.507969398,56051
MHL,2008,0.219202583,56174
MHL,2009,0.135202468,56250
MHL,2010,0.206009876,56366
MHL,2011,0.292302041,56531
MHL,2012,0.328482918,56717
MHL,2013,0.388896711,56938
MHL,2014,0.422374157,57179
MHL,2015,0.453681701,57439
MHL,2016,0.514006029,57735
MHL,2017,0.557893548,58058
MHL,2018,0.609595692,NA
MHL,2019,0.645031416,NA
MKD,1961,1.267371163,1507654
MKD,1962,1.282291486,1527111
MKD,1963,1.323069973,1547450
MKD,1964,1.392055828,1569142
MKD,1965,1.47340622,1592433
MKD,1966,1.580107561,1617795
MKD,1967,1.664162218,1644943
MKD,1968,1.65533894,1672399
MKD,1969,1.527676739,1698144
MKD,1970,1.325340902,1720800
MKD,1971,1.0820489,1739521
MKD,1972,0.883399741,1754956
MKD,1973,0.796554217,1768991
MKD,1974,0.86717759,1784398
MKD,1975,1.037638707,1803010
MKD,1976,1.242491654,1825552
MKD,1977,1.388090299,1851069
MKD,1978,1.427792275,1877688
MKD,1979,1.324268303,1902719
MKD,1980,1.122482203,1924197
MKD,1981,0.896758419,1941530
MKD,1982,0.703816035,1955243
MKD,1983,0.543312998,1965895
MKD,1984,0.432453958,1974415
MKD,1985,0.359914027,1981534
MKD,1986,0.302539464,1987538
MKD,1987,0.238001304,1992274
MKD,1988,0.162446024,1995513
MKD,1989,0.067979452,1996870
MKD,1990,-0.032155485,1996228
MKD,1991,-0.146683972,1993302
MKD,1992,-0.233201787,1988659
MKD,1993,-0.233142057,1984028
MKD,1994,-0.117254562,1981703
MKD,1995,0.07813456,1983252
MKD,1996,0.311677841,1989443
MKD,1997,0.50914603,1999598
MKD,1998,0.62114215,2012057
MKD,1999,0.611281466,2024394
MKD,2000,0.513647494,2034819
MKD,2001,0.393510415,2042842
MKD,2002,0.297475395,2048928
MKD,2003,0.219288818,2053426
MKD,2004,0.176232762,2057048
MKD,2005,0.156655294,2060273
MKD,2006,0.138623354,2063131
MKD,2007,0.111176871,2065426
MKD,2008,0.091319589,2067313
MKD,2009,0.083455185,2069039
MKD,2010,0.082226596,2070741
MKD,2011,0.084282115,2072487
MKD,2012,0.086380594,2074278
MKD,2013,0.086209706,2076067
MKD,2014,0.082237124,2077775
MKD,2015,0.074715496,2079328
MKD,2016,0.068123807,2080745
MKD,2017,0.06010463,2081996
MKD,2018,0.046194989,NA
MKD,2019,0.024049441,NA
MLI,1961,1.105868166,5322266
MLI,1962,1.104346443,5381368
MLI,1963,1.113290733,5441613
MLI,1964,1.135451721,5503752
MLI,1965,1.169280307,5568484
MLI,1966,1.202673144,5635859
MLI,1967,1.240355177,5706199
MLI,1968,1.299500817,5780835
MLI,1969,1.384239428,5861412
MLI,1970,1.484017228,5949045
MLI,1971,1.592302836,6044530
MLI,1972,1.68849322,6147458
MLI,1973,1.753223106,6256187
MLI,1974,1.776920119,6368348
MLI,1975,1.773189651,6482278
MLI,1976,1.750177673,6596728
MLI,1977,1.736297934,6712267
MLI,1978,1.754677107,6831085
MLI,1979,1.817886771,6956402
MLI,1980,1.904072524,7090126
MLI,1981,2.018965246,7234728
MLI,1982,2.105471079,7388668
MLI,1983,2.095961816,7545166
MLI,1984,1.964483041,7694855
MLI,1985,1.765180879,7831889
MLI,1986,1.53285086,7952865
MLI,1987,1.36565877,8062219
MLI,1988,1.346635403,8171522
MLI,1989,1.522857613,8296915
MLI,1990,1.82723865,8449913
MLI,1991,2.172859497,8635527
MLI,1992,2.4570458,8850334
MLI,1993,2.640899043,9087176
MLI,1994,2.689373321,9334880
MLI,1995,2.65095794,9585653
MLI,1996,2.594132954,9837571
MLI,1997,2.576881356,10094368
MLI,1998,2.602874139,10360561
MLI,1999,2.688999975,10642936
MLI,2000,2.811836032,10946445
MLI,2001,2.927154179,11271600
MLI,2002,3.017352755,11616887
MLI,2003,3.100371029,11982695
MLI,2004,3.173547603,12369070
MLI,2005,3.233152498,12775516
MLI,2006,3.294217928,13203378
MLI,2007,3.337406268,13651464
MLI,2008,3.329047326,14113577
MLI,2009,3.261149086,14581429
MLI,2010,3.158626749,15049353
MLI,2011,3.044593573,15514591
MLI,2012,2.952565219,15979499
MLI,2013,2.901062154,16449864
MLI,2014,2.901921705,16934220
MLI,2015,2.935992047,17438778
MLI,2016,2.975295283,17965429
MLI,2017,2.999115367,18512394
MLI,2018,3.007913579,NA
MLI,2019,2.99663676,NA
MLT,1961,-0.398895896,325250
MLT,1962,-0.415929122,323900
MLT,1963,-0.41766632,322550
MLT,1964,-0.403852677,321250
MLT,1965,-0.765568929,318800
MLT,1966,-1.135658893,315200
MLT,1967,-1.164751899,311550
MLT,1968,-1.178478406,307900
MLT,1969,-1.176099803,304300
MLT,1970,-0.543703457,302650
MLT,1971,0.016519369,302700
MLT,1972,-0.082624147,302450
MLT,1973,-0.082692471,302200
MLT,1974,-0.067527758,301996
MLT,1975,0.73439258,304222
MLT,1976,0.508856894,305774
MLT,1977,0.390375595,306970
MLT,1978,1.040919904,310182
MLT,1979,1.013602381,313342
MLT,1980,1.048602675,316645
MLT,1981,0.735340233,318982
MLT,1982,2.144977411,325898
MLT,1983,1.409482493,330524
MLT,1984,0.020873764,330593
MLT,1985,1.75674825,336452
MLT,1986,1.670898162,342121
MLT,1987,0.688607248,344485
MLT,1988,0.821039289,347325
MLT,1989,0.973294582,350722
MLT,1990,0.978313699,354170
MLT,1991,2.695092892,363845
MLT,1992,1.031640278,367618
MLT,1993,0.998755132,371308
MLT,1994,0.935263919,374797
MLT,1995,0.697143007,377419
MLT,1996,0.656524534,379905
MLT,1997,0.756792687,382791
MLT,1998,0.649936279,385287
MLT,1999,0.592860774,387578
MLT,2000,0.645267231,390087
MLT,2001,0.751106498,393028
MLT,2002,0.745506921,395969
MLT,2003,0.657732334,398582
MLT,2004,0.671628455,401268
MLT,2005,0.637436918,403834
MLT,2006,0.364336947,405308
MLT,2007,0.348755082,406724
MLT,2008,0.650655461,409379
MLT,2009,0.753906931,412477
MLT,2010,0.491182811,414508
MLT,2011,0.423700885,416268
MLT,2012,0.899209212,420028
MLT,2013,1.404050276,425967
MLT,2014,1.996754408,434558
MLT,2015,2.386395363,445053
MLT,2016,2.288615441,455356
MLT,2017,2.738662856,467999
MLT,2018,3.491955403,NA
MLT,2019,3.651435801,NA
MMR,1961,2.160254602,22211624
MMR,1962,2.164638843,22697667
MMR,1963,2.181431296,23198241
MMR,1964,2.214885831,23717788
MMR,1965,2.257716593,24259359
MMR,1966,2.300602905,24823940
MMR,1967,2.333664848,25410060
MMR,1968,2.353766905,26015248
MMR,1969,2.357518755,26635849
MMR,1970,2.349504098,27269069
MMR,1971,2.336634277,27913750
MMR,1972,2.324121244,28570097
MMR,1973,2.311436761,29238168
MMR,1974,2.30007356,29918461
MMR,1975,2.288681032,30611095
MMR,1976,2.271364659,31314341
MMR,1977,2.249506978,32026742
MMR,1978,2.229459031,32748784
MMR,1979,2.212410967,33481396
MMR,1980,2.194635664,34224313
MMR,1981,2.173902304,34976462
MMR,1982,2.143490732,35734272
MMR,1983,2.097734953,36491800
MMR,1984,2.033687805,37241527
MMR,1985,1.955852198,37977086
MMR,1986,1.881739661,38698482
MMR,1987,1.807546117,39404335
MMR,1988,1.714260422,40085651
MMR,1989,1.598149224,40731426
MMR,1990,1.471448092,41335199
MMR,1991,1.333742473,41890197
MMR,1992,1.213624069,42401684
MMR,1993,1.145066673,42890002
MMR,1994,1.143877971,43383428
MMR,1995,1.187319546,43901598
MMR,1996,1.24638692,44452206
MMR,1997,1.285289498,45027233
MMR,1998,1.288625438,45611220
MMR,1999,1.241638655,46181077
MMR,2000,1.159581323,46719701
MMR,2001,1.076001574,47225120
MMR,2002,1.005095607,47702171
MMR,2003,0.932142376,48148902
MMR,2004,0.859414762,48564484
MMR,2005,0.790533451,48949924
MMR,2006,0.714756263,49301050
MMR,2007,0.647832474,49621475
MMR,2008,0.619115071,49929642
MMR,2009,0.640299595,50250367
MMR,2010,0.694989178,50600818
MMR,2011,0.767385401,50990615
MMR,2012,0.826303883,51413698
MMR,2013,0.849756952,51852451
MMR,2014,0.822712022,52280807
MMR,2015,0.762033335,52680726
MMR,2016,0.689521233,53045226
MMR,2017,0.633962381,53382581
MMR,2018,0.608482652,NA
MMR,2019,0.625548337,NA
MNE,1961,2.173759257,491140
MNE,1962,2.298183662,502558
MNE,1963,2.136174232,513409
MNE,1964,1.612149735,521753
MNE,1965,0.872839676,526327
MNE,1966,0.0174781,526419
MNE,1967,-0.690614297,522796
MNE,1968,-1.021852112,517481
MNE,1969,-0.803441582,513340
MNE,1970,-0.181916254,512407
MNE,1971,0.591913436,515449
MNE,1972,1.221726016,521785
MNE,1973,1.603638911,530220
MNE,1974,1.624172144,538902
MNE,1975,1.39767834,546487
MNE,1976,1.10551247,552562
MNE,1977,0.903317262,557576
MNE,1978,0.801868466,562065
MNE,1979,0.854425178,566888
MNE,1980,1.003961057,572608
MNE,1981,1.186938495,579445
MNE,1982,1.295577453,587001
MNE,1983,1.270428519,594506
MNE,1984,1.067109566,600884
MNE,1985,0.748418872,605398
MNE,1986,0.381334703,607711
MNE,1987,0.071225601,608144
MNE,1988,-0.120274095,607413
MNE,1989,-0.138716842,606571
MNE,1990,-0.032812754,606372
MNE,1991,0.120809886,607105
MNE,1992,0.232144827,608516
MNE,1993,0.271440062,610170
MNE,1994,0.199581093,611389
MNE,1995,0.052816572,611712
MNE,1996,-0.115971437,611003
MNE,1997,-0.243010698,609520
MNE,1998,-0.305295583,607662
MNE,1999,-0.419325616,606001
MNE,2000,-0.027974019,604950
MNE,2001,0.402363248,607389
MNE,2002,0.400750772,609828
MNE,2003,0.399151169,612267
MNE,2004,0.177216476,613353
MNE,2005,0.147929262,614261
MNE,2006,0.124299813,615025
MNE,2007,0.138110348,615875
MNE,2008,0.177475867,616969
MNE,2009,0.214529296,618294
MNE,2010,0.183239906,619428
MNE,2011,0.105041772,620079
MNE,2012,0.084147408,620601
MNE,2013,0.097599637,621207
MNE,2014,0.097022011,621810
MNE,2015,0.056110724,622159
MNE,2016,0.023142531,622303
MNE,2017,0.011247907,622373
MNE,2018,-0.023461353,NA
MNE,2019,-0.014465221,NA
MNG,1961,2.753255813,982178
MNG,1962,2.92430878,1011324
MNG,1963,3.02490747,1042383
MNG,1964,3.035902815,1074514
MNG,1965,2.989719558,1107124
MNG,1966,2.922838939,1139961
MNG,1967,2.873333547,1173191
MNG,1968,2.849671568,1207104
MNG,1969,2.867116896,1242214
MNG,1970,2.904641618,1278825
MNG,1971,2.945269952,1317050
MNG,1972,2.963878067,1356670
MNG,1973,2.951149798,1397304
MNG,1974,2.900409924,1438425
MNG,1975,2.825748415,1479651
MNG,1976,2.747300278,1520865
MNG,1977,2.682159334,1562209
MNG,1978,2.634105895,1603906
MNG,1979,2.608297462,1646291
MNG,1980,2.597995643,1689622
MNG,1981,2.562322907,1733475
MNG,1982,2.520751765,1777727
MNG,1983,2.526639269,1823216
MNG,1984,2.591917406,1871090
MNG,1985,2.678324521,1921881
MNG,1986,2.792707565,1976310
MNG,1987,2.845025879,2033344
MNG,1988,2.734596464,2089715
MNG,1989,2.425045434,2141011
MNG,1990,1.994630024,2184145
MNG,1991,1.534401951,2217917
MNG,1992,1.146645064,2243495
MNG,1993,0.873863728,2263186
MNG,1994,0.761195357,2280479
MNG,1995,0.766237399,2298020
MNG,1996,0.803889746,2316568
MNG,1997,0.823940855,2335734
MNG,1998,0.84964524,2355664
MNG,1999,0.869045297,2376225
MNG,2000,0.887923091,2397418
MNG,2001,0.920495284,2419588
MNG,2002,0.974043757,2443271
MNG,2003,1.037909511,2468762
MNG,2004,1.112927846,2496391
MNG,2005,1.195877528,2526424
MNG,2006,1.275541946,2558856
MNG,2007,1.357140897,2593820
MNG,2008,1.457356633,2631898
MNG,2009,1.579392665,2673796
MNG,2010,1.709445872,2719896
MNG,2011,1.83843533,2770362
MNG,2012,1.942381267,2824699
MNG,2013,2.001051262,2881792
MNG,2014,2.00339925,2940108
MNG,2015,1.964550454,2998439
MNG,2016,1.913251831,3056359
MNG,2017,1.861276285,3113779
MNG,2018,1.79600998,NA
MNG,2019,1.718753097,NA
MNP,1961,2.630689679,10245
MNP,1962,1.847158558,10436
MNP,1963,1.464879234,10590
MNP,1964,1.806066029,10783
MNP,1965,2.192245556,11022
MNP,1966,2.879569433,11344
MNP,1967,3.269313495,11721
MNP,1968,3.512368089,12140
MNP,1969,3.512540433,12574
MNP,1970,3.28565225,12994
MNP,1971,3.292883514,13429
MNP,1972,3.317648932,13882
MNP,1973,3.141322568,14325
MNP,1974,2.427538003,14677
MNP,1975,1.668901273,14924
MNP,1976,0.681137859,15026
MNP,1977,0.146305805,15048
MNP,1978,0.807470136,15170
MNP,1979,3.038405634,15638
MNP,1980,6.168482411,16633
MNP,1981,8.772256114,18158
MNP,1982,10.49363702,20167
MNP,1983,11.4875279,22622
MNP,1984,11.97555681,25500
MNP,1985,11.8915292,28720
MNP,1986,11.96383238,32370
MNP,1987,11.67046389,36377
MNP,1988,10.21169511,40288
MNP,1989,7.762639794,43540
MNP,1990,4.955545081,45752
MNP,1991,1.978034151,46666
MNP,1992,-0.40797978,46476
MNP,1993,-1.55694105,45758
MNP,1994,-0.864780087,45364
MNP,1995,1.109246966,45870
MNP,1996,3.536040999,47521
MNP,1997,5.197066009,50056
MNP,1998,5.709292948,52997
MNP,1999,4.859516557,55636
MNP,2000,3.213674851,57453
MNP,2001,1.499501208,58321
MNP,2002,0.169606263,58420
MNP,2003,-0.812949728,57947
MNP,2004,-1.217102868,57246
MNP,2005,-1.237404617,56542
MNP,2006,-1.17414001,55882
MNP,2007,-1.193522777,55219
MNP,2008,-1.081544354,54625
MNP,2009,-0.79399046,54193
MNP,2010,-0.410488354,53971
MNP,2011,0.075937883,54012
MNP,2012,0.552054059,54311
MNP,2013,0.867139583,54784
MNP,2014,0.946513983,55305
MNP,2015,0.855206185,55780
MNP,2016,0.728782877,56188
MNP,2017,0.663417067,56562
MNP,2018,0.564156498,NA
MNP,2019,0.585463293,NA
MOZ,1961,2.164911652,7342111
MOZ,1962,2.224987665,7507303
MOZ,1963,2.267269165,7679458
MOZ,1964,2.286911896,7857104
MOZ,1965,2.29133509,8039215
MOZ,1966,2.295882446,8225921
MOZ,1967,2.304660332,8417702
MOZ,1968,2.310380816,8614447
MOZ,1969,2.313404035,8816057
MOZ,1970,2.317345027,9022741
MOZ,1971,2.299848794,9232655
MOZ,1972,2.287012261,9446240
MOZ,1973,2.327263795,9668657
MOZ,1974,2.434862845,9906965
MOZ,1975,2.573355274,10165215
MOZ,1976,2.705155277,10443953
MOZ,1977,2.781533694,10738533
MOZ,1978,2.77956053,11041204
MOZ,1979,2.682583094,11341402
MOZ,1980,2.514472357,11630194
MOZ,1981,2.403298029,11913088
MOZ,1982,2.296387765,12189824
MOZ,1983,2.029644997,12439762
MOZ,1984,1.566110772,12636116
MOZ,1985,1.009996459,12764387
MOZ,1986,0.345451366,12808558
MOZ,1987,-0.173542381,12786349
MOZ,1988,-0.221896457,12758008
MOZ,1989,0.375044144,12805946
MOZ,1990,1.406174658,12987292
MOZ,1991,2.589814548,13328032
MOZ,1992,3.523386633,13806001
MOZ,1993,4.01051768,14370946
MOZ,1994,3.937219323,14948048
MOZ,1995,3.518039679,15483286
MOZ,1996,3.035216634,15960442
MOZ,1997,2.699626591,16397183
MOZ,1998,2.509928774,16813949
MOZ,1999,2.526631965,17244188
MOZ,2000,2.676309529,17711927
MOZ,2001,2.83852544,18221888
MOZ,2002,2.932489207,18764155
MOZ,2003,2.976679703,19331100
MOZ,2004,2.953464449,19910552
MOZ,2005,2.887865831,20493925
MOZ,2006,2.820144111,21080110
MOZ,2007,2.775188458,21673316
MOZ,2008,2.745479417,22276596
MOZ,2009,2.736925889,22894710
MOZ,2010,2.743721432,23531574
MOZ,2011,2.749233949,24187487
MOZ,2012,2.753116358,24862648
MOZ,2013,2.769039684,25560725
MOZ,2014,2.798568532,26286163
MOZ,2015,2.834860784,27042002
MOZ,2016,2.872120456,27829942
MOZ,2017,2.900629142,28649007
MOZ,2018,2.913458975,NA
MOZ,2019,2.907137438,NA
MRT,1961,2.919965383,875581
MRT,1962,2.937867815,901686
MRT,1963,2.955602427,928734
MRT,1964,2.977096962,956799
MRT,1965,2.99717345,985910
MRT,1966,3.016197595,1016100
MRT,1967,3.02856662,1047344
MRT,1968,3.03146409,1079580
MRT,1969,3.025785892,1112745
MRT,1970,3.012807951,1146780
MRT,1971,2.997406218,1181674
MRT,1972,2.982314459,1217446
MRT,1973,2.970841193,1254157
MRT,1974,2.961553622,1291855
MRT,1975,2.954929528,1330598
MRT,1976,2.944282459,1370357
MRT,1977,2.932659852,1411140
MRT,1978,2.925451939,1453032
MRT,1979,2.926612726,1496185
MRT,1980,2.92793795,1540640
MRT,1981,2.932800529,1586493
MRT,1982,2.929207966,1633652
MRT,1983,2.908410812,1681863
MRT,1984,2.864579956,1730738
MRT,1985,2.808231095,1780030
MRT,1986,2.750813736,1829675
MRT,1987,2.700734961,1879763
MRT,1988,2.659862502,1930433
MRT,1989,2.63111459,1981899
MRT,1990,2.611891534,2034346
MRT,1991,2.599013222,2087912
MRT,1992,2.587652361,2142645
MRT,1993,2.574881777,2198532
MRT,1994,2.55889067,2255516
MRT,1995,2.543894809,2313630
MRT,1996,2.529553754,2372901
MRT,1997,2.524318135,2433563
MRT,1998,2.541954663,2496216
MRT,1999,2.58502223,2561585
MRT,2000,2.644090516,2630219
MRT,2001,2.707315439,2702400
MRT,2002,2.762661377,2778099
MRT,2003,2.805704365,2857148
MRT,2004,2.83295016,2939247
MRT,2005,2.84911836,3024194
MRT,2006,2.859079051,3111906
MRT,2007,2.870166292,3202517
MRT,2008,2.884475505,3296238
MRT,2009,2.905320265,3393409
MRT,2010,2.926799928,3494195
MRT,2011,2.945519925,3598648
MRT,2012,2.954438464,3706554
MRT,2013,2.949158239,3817494
MRT,2014,2.927320332,3930896
MRT,2015,2.893574072,4046301
MRT,2016,2.856110242,4163534
MRT,2017,2.818999783,4282574
MRT,2018,2.780434406,NA
MRT,2019,2.741280273,NA
MUS,1961,3.194939638,680757
MUS,1962,2.837336795,700349
MUS,1963,2.608923274,718861
MUS,1964,2.407963286,736381
MUS,1965,2.231757997,753000
MUS,1966,2.078253918,768813
MUS,1967,1.945538042,783917
MUS,1968,1.832286003,798413
MUS,1969,1.737297686,812405
MUS,1970,1.659578923,826000
MUS,1971,1.589003125,839230
MUS,1972,1.516392669,852053
MUS,1973,1.487150501,864819
MUS,1974,1.5174192,878042
MUS,1975,1.57717041,892000
MUS,1976,1.613261959,906507
MUS,1977,1.627270866,921379
MUS,1978,1.306843091,933499
MUS,1979,1.740419116,949888
MUS,1980,1.686012316,966039
MUS,1981,1.481968308,980462
MUS,1982,1.222428188,992521
MUS,1983,0.919667982,1001691
MUS,1984,1.04573546,1012221
MUS,1985,0.817321395,1020528
